customerid,first_purchase,last_purchase,total_orders,total_revenue,tenure_days
16081.0,2010-12-08 11:16:00,2011-10-14 13:06:00,5,2806.9,310
16083.0,2010-12-14 11:51:00,2011-08-31 10:47:00,2,1317.62,259
16084.0,2011-02-13 16:05:00,2011-02-13 16:05:00,1,436.18,0
16085.0,2011-01-23 12:07:00,2011-11-16 13:24:00,5,981.51,297
16086.0,2010-12-07 13:45:00,2011-10-11 13:09:00,5,1121.39,307
16091.0,2011-05-25 09:18:00,2011-07-08 08:45:00,2,315.06,43
16092.0,2011-03-30 15:38:00,2011-08-17 10:46:00,3,817.86,139
16093.0,2011-08-25 11:09:00,2011-08-25 11:09:00,1,17.0,0
16094.0,2011-05-04 13:57:00,2011-11-28 12:45:00,4,1078.23,207
16096.0,2011-03-20 13:38:00,2011-03-20 13:38:00,1,320.62,0
16097.0,2011-04-13 13:47:00,2011-04-13 13:47:00,1,185.04999999999998,0
16098.0,2010-12-01 09:45:00,2011-09-13 09:59:00,7,2005.63,286
16099.0,2011-04-28 08:34:00,2011-10-20 13:13:00,3,731.9,175
16101.0,2011-09-30 10:18:00,2011-09-30 10:18:00,1,1290.7,0
16102.0,2011-08-03 12:50:00,2011-10-28 13:19:00,3,1842.14,86
16103.0,2011-04-20 12:28:00,2011-12-02 14:16:00,6,1429.64,226
16104.0,2011-10-09 10:23:00,2011-10-09 10:23:00,1,302.36,0
16105.0,2011-04-05 10:13:00,2011-04-05 10:13:00,1,336.96,0
16106.0,2011-10-05 10:37:00,2011-10-05 10:37:00,1,108.38,0
16107.0,2011-06-09 18:42:00,2011-11-22 09:40:00,7,3204.1600000000003,165
16108.0,2011-09-16 11:48:00,2011-09-16 11:48:00,1,842.5,0
16109.0,2011-02-04 12:37:00,2011-05-05 09:17:00,2,611.88,89
16110.0,2011-02-01 14:01:00,2011-10-25 14:35:00,3,1337.48,266
16112.0,2011-01-05 11:47:00,2011-07-19 14:28:00,4,195.74,195
16113.0,2011-06-09 16:16:00,2011-06-09 16:16:00,1,161.38,0
16114.0,2011-06-22 10:13:00,2011-06-22 10:13:00,1,135.75000000000003,0
16115.0,2011-02-20 12:14:00,2011-11-30 11:32:00,8,1667.97,282
16116.0,2011-05-12 12:01:00,2011-05-12 12:01:00,1,612.78,0
16117.0,2011-06-03 11:42:00,2011-06-03 11:42:00,1,232.21,0
16119.0,2011-09-28 10:15:00,2011-12-01 15:11:00,2,423.36,64
16120.0,2011-10-11 14:10:00,2011-10-11 14:22:00,4,1309.14,0
16121.0,2011-05-08 11:52:00,2011-10-13 12:59:00,2,867.11,158
16122.0,2010-12-08 11:41:00,2011-09-27 15:34:00,4,684.42,293
16123.0,2011-10-19 09:18:00,2011-10-19 09:18:00,1,307.78000000000003,0
16124.0,2011-01-26 14:45:00,2011-01-26 14:45:00,1,249.0,0
16125.0,2010-12-07 15:48:00,2010-12-07 15:48:00,1,289.35,0
16126.0,2011-02-16 11:18:00,2011-11-10 16:03:00,4,6287.77,267
16127.0,2011-10-31 13:58:00,2011-10-31 13:58:00,1,656.25,0
16128.0,2011-03-02 12:21:00,2011-11-22 11:14:00,5,1880.22,264
16131.0,2011-04-14 08:32:00,2011-10-19 11:53:00,6,3506.54,188
16133.0,2011-01-25 15:55:00,2011-12-06 11:24:00,33,14589.04,314
16134.0,2010-12-15 14:00:00,2011-11-18 10:05:00,2,618.09,337
16135.0,2011-03-22 12:30:00,2011-03-22 12:30:00,1,517.55,0
16136.0,2011-03-07 09:52:00,2011-10-11 09:10:00,3,709.38,217
16139.0,2011-05-17 10:23:00,2011-11-21 08:37:00,3,635.4100000000001,187
16140.0,2010-12-03 14:40:00,2011-10-05 12:15:00,2,725.1800000000001,305
16141.0,2011-09-12 13:11:00,2011-09-12 13:11:00,1,620.4,0
16142.0,2011-04-04 10:16:00,2011-04-04 10:16:00,1,535.34,0
16143.0,2010-12-05 15:18:00,2011-12-06 14:13:00,6,2424.94,365
16144.0,2011-04-07 10:09:00,2011-04-07 10:09:00,1,175.2,0
16145.0,2010-12-15 09:09:00,2011-12-01 10:33:00,11,3799.4900000000002,351
16146.0,2011-04-21 15:25:00,2011-07-05 14:20:00,3,734.13,74
16147.0,2011-07-29 09:57:00,2011-07-29 09:57:00,1,375.0,0
16148.0,2011-02-16 14:01:00,2011-02-16 14:01:00,1,76.32000000000001,0
16149.0,2011-07-20 14:54:00,2011-12-05 11:29:00,2,280.52,137
16150.0,2010-12-02 18:27:00,2011-10-28 12:39:00,5,2053.02,329
16152.0,2011-03-16 09:47:00,2011-03-16 09:47:00,1,1829.04,0
16153.0,2010-12-20 09:22:00,2011-10-21 10:50:00,5,1824.23,305
16156.0,2011-02-02 12:02:00,2011-12-01 12:42:00,9,3122.04,302
16157.0,2011-09-28 11:48:00,2011-11-24 11:41:00,3,656.69,56
16159.0,2011-03-03 12:27:00,2011-03-03 12:27:00,1,348.2,0
16160.0,2011-09-15 10:53:00,2011-10-05 14:19:00,2,1025.44,20
16161.0,2010-12-06 10:03:00,2011-12-08 12:10:00,19,5575.56,367
16162.0,2011-04-01 15:03:00,2011-04-01 15:03:00,1,37.4,0
16163.0,2010-12-09 16:28:00,2011-04-21 15:15:00,2,856.6,132
16164.0,2011-10-28 09:12:00,2011-11-22 15:04:00,3,822.48,25
16168.0,2010-12-05 11:38:00,2011-11-29 12:45:00,27,3787.6,359
16169.0,2011-09-25 11:33:00,2011-12-01 15:28:00,4,1822.97,67
16170.0,2011-04-05 13:42:00,2011-10-20 08:21:00,6,1885.05,197
16171.0,2011-10-11 14:51:00,2011-10-11 14:51:00,1,73.19999999999999,0
16172.0,2011-04-12 12:02:00,2011-09-05 13:22:00,5,1140.21,146
16173.0,2011-09-02 15:23:00,2011-11-24 10:53:00,6,1418.32,82
16174.0,2011-07-11 09:23:00,2011-08-05 13:26:00,3,1009.55,25
16175.0,2011-04-13 14:38:00,2011-09-06 14:32:00,4,1037.5900000000001,145
16177.0,2011-10-20 12:57:00,2011-10-20 12:57:00,1,331.95,0
16178.0,2011-07-24 16:05:00,2011-07-24 16:05:00,1,197.9,0
16179.0,2011-10-10 09:41:00,2011-10-10 09:41:00,1,215.83,0
16180.0,2011-04-01 10:23:00,2011-08-31 16:28:00,8,10254.18,152
16181.0,2011-09-27 13:38:00,2011-09-27 13:38:00,1,305.54,0
16182.0,2011-02-18 10:11:00,2011-09-28 13:23:00,4,6617.65,222
16183.0,2011-10-03 14:59:00,2011-10-03 14:59:00,1,338.71000000000004,0
16184.0,2011-05-12 13:33:00,2011-10-06 17:43:00,6,1158.79,147
16185.0,2011-04-21 11:59:00,2011-11-23 09:41:00,2,529.41,215
16186.0,2010-12-02 14:40:00,2011-11-17 12:43:00,12,4006.94,349
16187.0,2011-02-28 13:34:00,2011-11-08 09:50:00,15,6911.4400000000005,252
16188.0,2011-04-11 09:44:00,2011-10-26 12:19:00,4,981.86,198
16189.0,2011-09-15 15:21:00,2011-11-24 11:47:00,2,215.48,69
16190.0,2011-10-30 15:59:00,2011-10-30 15:59:00,1,215.08,0
16191.0,2010-12-14 12:38:00,2011-12-07 11:26:00,13,5180.52,357
16193.0,2011-04-17 11:45:00,2011-04-17 11:45:00,1,314.45,0
16198.0,2011-09-25 14:58:00,2011-09-25 14:58:00,1,400.68100000000004,0
16200.0,2011-06-28 15:47:00,2011-12-05 14:40:00,2,1080.6200000000001,159
16201.0,2011-08-22 10:47:00,2011-12-06 16:02:00,4,1863.47,106
16202.0,2010-12-14 10:43:00,2010-12-14 10:43:00,1,365.27,0
16203.0,2010-12-02 15:39:00,2011-10-12 12:31:00,4,592.9,313
16204.0,2011-11-16 13:40:00,2011-11-16 13:40:00,1,405.71,0
16205.0,2011-06-13 11:33:00,2011-11-09 09:32:00,4,761.38,148
16206.0,2011-01-16 11:07:00,2011-10-16 10:41:00,4,537.0600000000001,272
16207.0,2011-11-14 13:51:00,2011-11-14 13:51:00,1,394.38,0
16208.0,2011-02-23 13:37:00,2011-10-26 11:36:00,2,664.26,244
16209.0,2011-04-07 12:23:00,2011-09-12 11:58:00,5,2262.62,157
16210.0,2010-12-01 12:27:00,2011-12-08 12:36:00,18,21086.3,372
16211.0,2011-09-12 12:11:00,2011-09-12 12:11:00,1,547.02,0
16212.0,2011-03-01 12:51:00,2011-11-20 13:00:00,2,690.34,264
16213.0,2011-09-22 10:03:00,2011-09-22 10:03:00,1,159.0,0
16214.0,2011-03-15 13:23:00,2011-06-22 11:30:00,3,1062.75,98
16215.0,2011-09-20 10:18:00,2011-09-20 10:18:00,1,242.35,0
16216.0,2011-03-17 15:34:00,2011-03-17 15:34:00,1,914.9300000000001,0
16217.0,2011-03-02 15:28:00,2011-04-18 13:31:00,2,304.25,46
16218.0,2010-12-01 11:29:00,2011-11-10 09:59:00,7,3084.68,343
16221.0,2010-12-07 13:13:00,2011-11-03 11:43:00,3,864.86,330
16222.0,2011-01-25 13:38:00,2011-01-25 13:38:00,1,846.72,0
16224.0,2011-04-04 12:00:00,2011-10-13 17:51:00,4,1295.3,192
16225.0,2011-03-07 12:17:00,2011-10-26 08:30:00,5,1096.32,232
16226.0,2011-04-18 12:58:00,2011-05-20 14:41:00,3,255.12,32
16227.0,2011-04-28 13:33:00,2011-04-28 13:33:00,1,314.22,0
16229.0,2011-05-11 10:18:00,2011-09-13 17:16:00,2,1010.6,125
16230.0,2011-05-03 15:12:00,2011-06-03 10:06:00,2,542.03,30
16232.0,2011-05-08 14:05:00,2011-10-27 12:16:00,4,990.88,171
16233.0,2010-12-08 12:51:00,2011-09-29 17:27:00,3,536.6800000000001,295
16235.0,2011-01-11 15:42:00,2011-10-30 10:56:00,5,867.3100000000001,291
16236.0,2011-09-22 14:10:00,2011-09-22 14:10:00,1,432.2,0
16239.0,2011-06-03 09:30:00,2011-10-14 08:29:00,2,414.2,132
16240.0,2011-09-23 13:44:00,2011-11-15 14:30:00,2,3718.8,53
16241.0,2010-12-05 11:04:00,2011-11-30 11:08:00,13,2607.87,360
16242.0,2011-03-07 17:04:00,2011-12-01 15:12:00,7,3603.21,268
16243.0,2011-10-16 12:09:00,2011-11-06 12:32:00,2,409.1,21
16244.0,2010-12-02 11:41:00,2011-05-12 10:18:00,2,1522.75,160
16245.0,2011-03-28 09:30:00,2011-11-16 10:14:00,3,1413.66,233
16247.0,2011-06-22 14:23:00,2011-06-22 14:23:00,1,114.56,0
16248.0,2011-10-09 11:32:00,2011-10-09 11:32:00,1,152.94,0
16249.0,2011-04-14 13:50:00,2011-10-18 10:07:00,5,1800.07,186
16250.0,2010-12-01 09:59:00,2011-03-23 15:07:00,2,389.44,112
16253.0,2011-03-29 13:33:00,2011-10-04 09:09:00,2,3683.86,188
16255.0,2010-12-09 14:25:00,2011-11-23 12:40:00,8,2619.91,348
16256.0,2011-03-18 12:18:00,2011-03-18 12:18:00,1,752.4300000000001,0
16257.0,2011-06-16 10:11:00,2011-06-16 10:11:00,1,46.95,0
16258.0,2011-05-04 14:33:00,2011-10-25 13:30:00,5,5203.51,173
16260.0,2011-10-20 09:40:00,2011-10-20 09:40:00,1,1035.45,0
16261.0,2011-04-07 19:05:00,2011-11-22 17:23:00,4,746.83,228
16265.0,2010-12-10 10:21:00,2011-11-30 16:41:00,9,5447.0,355
16266.0,2011-05-17 14:50:00,2011-09-27 12:08:00,7,861.89,132
16268.0,2011-09-29 18:30:00,2011-09-29 18:30:00,2,667.65,0
16270.0,2010-12-21 14:26:00,2010-12-21 14:26:00,1,1141.24,0
16271.0,2010-12-16 16:36:00,2011-12-07 12:45:00,5,1429.24,355
16272.0,2011-08-15 10:53:00,2011-08-15 10:54:00,1,411.7,0
16274.0,2010-12-01 15:35:00,2010-12-01 15:35:00,1,357.95,0
16275.0,2011-05-27 12:41:00,2011-05-27 12:41:00,1,559.87,0
16276.0,2011-06-16 09:34:00,2011-06-16 09:34:00,1,810.6,0
16278.0,2011-08-31 17:12:00,2011-08-31 17:12:00,1,566.38,0
16279.0,2011-06-16 11:50:00,2011-11-18 15:00:00,3,1509.58,155
16281.0,2011-09-28 14:57:00,2011-09-28 14:57:00,1,2062.06,0
16282.0,2011-01-04 11:42:00,2011-01-04 11:42:00,1,168.3,0
16283.0,2011-05-15 13:37:00,2011-12-04 12:08:00,5,1570.81,202
16284.0,2011-10-20 13:54:00,2011-11-08 16:12:00,2,823.97,19
16287.0,2011-06-23 09:08:00,2011-06-23 09:08:00,1,142.5,0
16292.0,2011-08-10 12:24:00,2011-08-10 12:24:00,1,302.25,0
16293.0,2010-12-07 15:02:00,2011-11-18 09:58:00,10,2248.9900000000002,345
16295.0,2011-10-06 10:45:00,2011-11-30 08:17:00,4,1328.55,54
16297.0,2011-03-16 08:29:00,2011-03-16 08:29:00,1,301.9,0
16298.0,2011-06-06 10:06:00,2011-11-17 11:59:00,3,598.2,164
16302.0,2011-08-05 09:44:00,2011-08-05 09:44:00,1,233.22,0
16303.0,2011-01-10 14:16:00,2011-11-14 10:49:00,3,5360.63,307
16305.0,2011-07-24 12:18:00,2011-07-24 12:18:00,1,361.22,0
16306.0,2010-12-07 15:18:00,2011-05-10 12:12:00,6,632.27,153
16308.0,2011-03-23 14:46:00,2011-11-02 11:24:00,4,2560.0,223
16309.0,2011-04-13 11:46:00,2011-08-25 15:35:00,2,706.57,134
16311.0,2011-10-21 13:13:00,2011-11-22 08:54:00,2,616.26,31
16313.0,2011-10-21 09:04:00,2011-12-06 13:02:00,2,274.15000000000003,46
16315.0,2011-01-13 11:57:00,2011-01-13 11:57:00,1,226.37,0
16316.0,2010-12-16 14:26:00,2011-10-06 13:48:00,8,2938.91,293
16317.0,2011-02-15 14:30:00,2011-08-12 12:46:00,3,1341.65,177
16318.0,2011-11-04 13:05:00,2011-11-04 13:05:00,1,328.15000000000003,0
16319.0,2011-05-06 11:27:00,2011-05-06 11:27:00,1,404.40000000000003,0
16320.0,2011-05-10 15:31:00,2011-06-20 15:25:00,2,1038.46,40
16321.0,2011-01-20 12:11:00,2011-09-28 14:55:00,5,373.65000000000003,251
16322.0,2011-11-03 14:33:00,2011-12-08 15:41:00,2,326.75,35
16323.0,2011-05-27 14:48:00,2011-05-27 14:48:00,1,207.50000000000003,0
16324.0,2011-06-15 14:26:00,2011-08-03 12:58:00,3,428.68,48
16325.0,2011-04-08 09:20:00,2011-10-24 08:48:00,3,594.24,198
16326.0,2011-01-09 12:01:00,2011-12-04 10:11:00,14,3110.96,328
16327.0,2010-12-05 12:43:00,2011-11-25 13:23:00,6,3844.2200000000003,355
16330.0,2011-08-19 17:08:00,2011-11-22 12:24:00,3,251.91,94
16332.0,2011-02-07 14:16:00,2011-11-11 14:22:00,7,1593.2,277
16333.0,2011-02-03 10:50:00,2011-12-02 12:19:00,22,26626.8,302
16337.0,2011-11-03 10:03:00,2011-11-03 10:03:00,1,151.05,0
16338.0,2011-07-05 13:56:00,2011-07-05 13:56:00,1,214.8,0
16339.0,2011-02-28 13:41:00,2011-02-28 13:41:00,1,109.95,0
16340.0,2011-08-24 14:53:00,2011-08-24 14:53:00,1,549.07,0
16341.0,2011-05-22 13:20:00,2011-11-15 09:12:00,4,1971.8700000000001,176
16342.0,2011-06-13 10:10:00,2011-09-25 14:36:00,4,322.41,104
16343.0,2011-11-23 17:43:00,2011-11-23 17:45:00,2,370.48,0
16344.0,2011-07-04 15:50:00,2011-07-04 15:50:00,1,101.10000000000001,0
16345.0,2011-10-26 16:03:00,2011-10-26 16:03:00,1,575.41,0
16347.0,2011-11-03 13:01:00,2011-11-28 13:14:00,2,887.65,25
16348.0,2011-04-13 15:49:00,2011-11-07 15:44:00,7,1469.45,207
16349.0,2011-02-22 12:40:00,2011-02-22 12:40:00,1,53.5,0
16350.0,2011-01-10 09:44:00,2011-11-18 15:53:00,4,1116.47,312
16351.0,2011-01-11 10:26:00,2011-01-11 10:26:00,1,153.9,0
16352.0,2011-11-02 08:44:00,2011-11-22 10:32:00,2,494.44,20
16353.0,2010-12-05 12:09:00,2011-12-06 12:23:00,23,6675.71,366
16354.0,2011-09-27 16:28:00,2011-10-07 14:28:00,2,395.8,9
16356.0,2011-03-07 12:31:00,2011-05-26 11:51:00,3,211.77,79
16357.0,2011-05-10 10:35:00,2011-11-06 16:04:00,3,658.88,180
16358.0,2011-06-08 15:05:00,2011-12-08 15:09:00,4,2027.5,183
16359.0,2011-01-12 10:49:00,2011-12-02 17:04:00,9,1750.92,324
16360.0,2011-09-12 13:50:00,2011-12-05 12:16:00,6,3512.53,83
16361.0,2011-09-29 13:13:00,2011-11-30 12:32:00,4,896.66,61
16362.0,2011-09-09 14:47:00,2011-11-07 13:01:00,5,734.77,58
16363.0,2011-10-17 14:14:00,2011-10-17 14:14:00,1,109.36000000000001,0
16364.0,2011-07-25 14:35:00,2011-11-28 11:27:00,2,707.04,125
16365.0,2010-12-07 17:19:00,2011-11-22 11:24:00,9,1540.42,349
16366.0,2011-11-21 08:19:00,2011-11-21 08:19:00,1,327.3,0
16367.0,2010-12-12 12:01:00,2011-11-02 13:13:00,2,804.49,325
16368.0,2011-11-11 15:08:00,2011-12-07 13:12:00,2,497.43,25
16369.0,2011-05-27 09:39:00,2011-11-21 16:25:00,3,1553.66,178
16370.0,2011-04-28 16:40:00,2011-09-18 15:55:00,4,1320.56,142
16372.0,2011-11-06 12:50:00,2011-11-06 13:08:00,2,367.93,0
16374.0,2011-03-22 13:46:00,2011-10-04 15:21:00,2,473.03,196
16376.0,2011-11-22 16:47:00,2011-12-01 11:38:00,2,987.01,8
16377.0,2011-03-17 15:41:00,2011-03-17 15:41:00,1,676.2,0
16378.0,2011-02-02 12:42:00,2011-04-06 15:07:00,3,362.95,63
16379.0,2011-09-22 09:33:00,2011-12-05 15:38:00,4,2157.4,74
16380.0,2011-10-09 15:40:00,2011-10-09 15:40:00,1,1780.59,0
16383.0,2011-03-16 13:00:00,2011-09-26 12:45:00,2,668.36,193
16384.0,2011-03-21 10:13:00,2011-09-11 11:19:00,2,584.5,174
16385.0,2010-12-08 12:56:00,2011-10-10 13:12:00,3,555.89,306
16386.0,2011-03-31 12:19:00,2011-11-11 12:28:00,2,317.2,225
16387.0,2011-01-21 11:34:00,2011-01-21 11:34:00,1,94.36,0
16389.0,2011-03-01 15:47:00,2011-10-17 14:41:00,4,1382.0700000000002,229
16392.0,2011-03-15 12:11:00,2011-03-15 12:11:00,1,221.19,0
16393.0,2010-12-05 13:10:00,2011-12-07 12:51:00,13,3046.21,366
16394.0,2011-02-23 10:58:00,2011-10-14 09:48:00,5,1555.34,232
16395.0,2011-01-13 12:10:00,2011-10-10 12:50:00,5,1486.9,270
16398.0,2011-03-31 09:38:00,2011-07-08 15:16:00,2,1705.8,99
16399.0,2011-04-18 13:46:00,2011-11-20 16:12:00,2,408.57,216
16400.0,2011-09-06 12:27:00,2011-09-06 12:27:00,1,303.93,0
16401.0,2011-01-16 10:56:00,2011-12-08 18:15:00,12,4098.32,326
16402.0,2010-12-05 13:42:00,2011-03-20 12:25:00,2,299.6,104
16403.0,2011-01-31 13:39:00,2011-01-31 13:39:00,1,177.5,0
16404.0,2011-09-30 14:55:00,2011-09-30 14:55:00,1,443.05,0
16405.0,2011-02-02 17:08:00,2011-02-10 15:24:00,2,167.25,7
16406.0,2011-11-21 11:57:00,2011-11-21 11:57:00,1,163.07,0
16407.0,2011-01-31 14:02:00,2011-11-27 11:05:00,10,2126.93,299
16409.0,2011-01-26 14:51:00,2011-11-03 16:45:00,5,2028.88,281
16411.0,2010-12-05 13:26:00,2011-11-20 13:23:00,2,214.65,349
16412.0,2011-10-17 12:35:00,2011-10-17 12:35:00,1,151.83,0
16413.0,2011-10-14 12:08:00,2011-10-14 12:08:00,1,262.2,0
16414.0,2011-03-04 13:27:00,2011-11-18 09:42:00,2,126.25,258
16415.0,2011-10-26 13:35:00,2011-10-26 13:35:00,1,210.35,0
16416.0,2011-10-14 13:35:00,2011-11-13 12:50:00,3,1051.4,29
16418.0,2011-04-27 16:54:00,2011-10-26 12:39:00,3,675.27,181
16419.0,2011-02-01 12:25:00,2011-08-19 12:33:00,6,972.23,199
16422.0,2010-12-05 15:35:00,2011-11-22 14:00:00,51,34684.4,351
16423.0,2011-11-15 09:21:00,2011-11-15 09:21:00,1,346.12,0
16424.0,2011-06-01 13:40:00,2011-06-01 13:40:00,1,133.56,0
16425.0,2011-02-10 14:30:00,2011-02-10 14:30:00,1,302.7,0
16426.0,2011-03-08 15:45:00,2011-12-07 14:01:00,10,1908.25,273
16427.0,2011-02-28 15:18:00,2011-03-21 17:10:00,2,241.06,21
16429.0,2011-08-25 13:54:00,2011-08-25 13:54:00,1,284.55,0
16430.0,2011-10-13 14:47:00,2011-10-13 14:47:00,1,300.85,0
16431.0,2011-02-15 14:02:00,2011-05-10 14:09:00,3,642.81,84
16432.0,2011-10-06 13:59:00,2011-10-06 13:59:00,1,287.40000000000003,0
16433.0,2011-11-11 14:09:00,2011-11-11 14:09:00,1,184.26,0
16434.0,2011-02-13 12:17:00,2011-11-10 14:28:00,7,1522.25,270
16438.0,2011-09-18 13:31:00,2011-12-04 10:51:00,5,798.35,76
16440.0,2011-05-09 12:25:00,2011-12-02 12:02:00,5,3640.67,206
16441.0,2011-02-21 17:35:00,2011-10-03 17:48:00,2,381.2,224
16442.0,2010-12-14 10:46:00,2011-12-08 11:43:00,3,616.79,359
16444.0,2011-03-20 12:14:00,2011-10-24 13:50:00,4,654.67,218
16445.0,2011-11-06 12:32:00,2011-11-06 12:32:00,1,230.51,0
16446.0,2011-05-18 09:52:00,2011-12-09 09:15:00,2,168472.5,204
16447.0,2011-07-27 12:45:00,2011-07-27 12:45:00,1,259.01,0
16448.0,2011-05-25 16:28:00,2011-05-25 16:28:00,1,188.89000000000001,0
16449.0,2011-03-04 12:15:00,2011-05-26 10:25:00,2,707.69,82
16450.0,2011-07-13 11:47:00,2011-07-13 11:47:00,1,311.92,0
16451.0,2011-09-13 09:17:00,2011-09-13 09:17:00,1,266.97,0
16454.0,2011-10-06 16:57:00,2011-10-26 11:40:00,2,6.9,19
16455.0,2010-12-03 16:44:00,2011-10-07 12:17:00,7,1841.18,307
16456.0,2010-12-01 14:11:00,2011-09-01 13:50:00,5,2158.37,273
16457.0,2011-05-05 13:19:00,2011-05-05 13:19:00,1,208.36,0
16458.0,2010-12-14 11:51:00,2011-12-07 09:34:00,18,3482.7400000000002,357
16460.0,2011-09-19 10:15:00,2011-11-11 13:46:00,3,814.72,53
16461.0,2011-06-15 12:07:00,2011-06-15 12:07:00,1,151.42,0
16462.0,2011-03-01 08:58:00,2011-09-27 10:24:00,3,136.0,210
16463.0,2011-05-19 14:45:00,2011-11-18 14:01:00,4,1422.4,182
16464.0,2011-07-20 13:53:00,2011-11-20 12:11:00,3,1314.68,122
16466.0,2011-02-20 11:39:00,2011-11-06 11:35:00,7,1603.46,258
16468.0,2011-09-26 14:13:00,2011-09-26 14:13:00,1,74.9,0
16469.0,2011-04-07 13:11:00,2011-11-16 12:25:00,4,650.43,222
16470.0,2010-12-16 11:53:00,2011-10-19 12:11:00,4,762.39,307
16471.0,2011-03-10 09:41:00,2011-03-10 09:41:00,1,223.95000000000002,0
16473.0,2011-01-07 10:55:00,2011-06-28 09:10:00,3,316.11,171
16474.0,2011-07-17 14:51:00,2011-12-02 13:02:00,7,1871.5,137
16475.0,2011-03-11 09:39:00,2011-09-12 14:37:00,4,544.3,185
16477.0,2010-12-03 12:48:00,2011-10-07 09:44:00,7,2494.46,307
16478.0,2011-10-05 12:02:00,2011-11-14 15:51:00,3,331.0,40
16479.0,2011-11-29 13:04:00,2011-11-29 13:40:00,2,300.83,0
16480.0,2011-09-25 11:40:00,2011-09-25 11:40:00,1,769.29,0
16482.0,2011-11-24 12:33:00,2011-11-24 12:33:00,1,220.62,0
16483.0,2011-05-31 13:08:00,2011-05-31 13:08:00,1,139.35,0
16484.0,2011-06-02 10:39:00,2011-06-19 12:06:00,2,404.3,17
16485.0,2011-09-23 15:50:00,2011-09-23 15:50:00,1,363.65,0
16488.0,2011-07-14 11:46:00,2011-11-06 13:42:00,3,498.8,115
16491.0,2011-10-24 10:18:00,2011-10-24 10:18:00,1,731.5,0
16493.0,2011-01-14 08:16:00,2011-09-21 11:10:00,4,1351.63,250
16494.0,2011-02-16 12:49:00,2011-02-16 12:49:00,1,826.53,0
16495.0,2011-03-08 16:38:00,2011-12-06 13:20:00,3,684.41,272
16496.0,2011-01-27 09:42:00,2011-12-01 10:31:00,3,1599.52,308
16497.0,2011-01-10 13:20:00,2011-10-21 10:55:00,6,2965.69,283
16498.0,2011-06-30 19:52:00,2011-07-01 15:07:00,2,100.97,0
16499.0,2010-12-10 10:27:00,2010-12-14 13:31:00,2,365.45,4
16500.0,2011-01-13 10:28:00,2011-12-05 12:04:00,6,400.86,326
16503.0,2010-12-14 13:50:00,2011-08-25 11:46:00,4,1431.93,253
16504.0,2011-11-14 15:18:00,2011-11-14 15:18:00,1,484.38,0
16505.0,2011-11-08 12:14:00,2011-11-08 12:14:00,1,777.6,0
16506.0,2011-10-30 15:50:00,2011-11-20 12:17:00,2,90.30000000000001,20
16509.0,2011-02-16 09:25:00,2011-02-16 09:25:00,1,363.70000000000005,0
16510.0,2010-12-02 13:39:00,2010-12-02 13:39:00,1,248.1,0
16511.0,2011-03-18 11:24:00,2011-11-18 10:41:00,3,950.26,244
16513.0,2011-10-27 14:56:00,2011-12-05 10:18:00,4,874.59,38
16515.0,2011-02-01 13:09:00,2011-10-18 13:10:00,5,1627.13,259
16516.0,2011-11-09 14:59:00,2011-11-09 14:59:00,1,101.69999999999999,0
16517.0,2011-03-07 13:50:00,2011-03-07 13:50:00,1,162.70000000000002,0
16518.0,2011-02-28 16:36:00,2011-10-09 15:04:00,2,484.32,222
16519.0,2010-12-09 14:08:00,2011-11-14 15:41:00,2,215.07999999999998,340
16520.0,2010-12-09 13:08:00,2011-06-06 13:24:00,3,1046.57,179
16523.0,2011-01-28 12:06:00,2011-12-08 09:06:00,21,9418.470000000001,313
16525.0,2010-12-08 11:31:00,2011-12-07 15:07:00,26,13027.45,364
16526.0,2011-06-21 12:02:00,2011-06-21 12:02:00,1,290.36,0
16527.0,2011-09-19 16:21:00,2011-09-19 16:21:00,1,228.06,0
16528.0,2011-12-06 12:45:00,2011-12-06 12:45:00,1,244.41,0
16529.0,2011-06-02 17:23:00,2011-06-02 17:23:00,1,455.25,0
16531.0,2010-12-14 13:19:00,2011-11-17 16:29:00,7,1244.59,338
16532.0,2011-01-05 12:37:00,2011-11-22 11:08:00,3,6748.8,320
16533.0,2011-10-02 15:07:00,2011-11-20 13:08:00,3,1095.56,48
16535.0,2011-12-04 15:18:00,2011-12-04 15:18:00,1,593.75,0
16536.0,2011-08-21 15:54:00,2011-08-21 15:54:00,1,548.97,0
16539.0,2010-12-01 15:40:00,2011-12-07 08:41:00,4,1388.81,370
16542.0,2011-10-17 10:47:00,2011-10-17 10:47:00,1,119.62,0
16545.0,2011-06-28 10:37:00,2011-06-28 10:37:00,1,339.3,0
16546.0,2010-12-02 12:07:00,2011-02-22 11:20:00,2,787.15,81
16549.0,2011-01-09 14:03:00,2011-11-29 15:06:00,10,4154.64,324
16550.0,2010-12-06 13:53:00,2011-08-23 11:12:00,5,2298.97,259
16551.0,2011-01-07 10:24:00,2011-09-05 09:38:00,3,922.12,240
16552.0,2010-12-01 12:36:00,2011-04-11 10:04:00,2,379.73,130
16553.0,2010-12-14 13:58:00,2011-06-29 15:42:00,12,5719.82,197
16554.0,2011-01-12 12:41:00,2011-10-28 14:51:00,3,837.1,289
16555.0,2011-08-22 12:32:00,2011-11-04 14:31:00,2,285.89,74
16556.0,2010-12-14 13:32:00,2011-10-04 11:36:00,7,3313.79,293
