customerid,first_purchase,last_purchase,total_orders,total_revenue,tenure_days,customer_type
15415.0,2011-01-30 14:13:00,2011-01-30 14:13:00,1,572.8100000000001,0,One-time
15416.0,2011-03-02 08:41:00,2011-10-06 09:38:00,4,3984.32,218,Returning
15417.0,2011-09-15 15:26:00,2011-09-15 15:26:00,1,508.8,0,One-time
15419.0,2011-11-15 09:23:00,2011-11-15 09:23:00,1,135.86,0,One-time
15421.0,2011-02-02 14:36:00,2011-10-12 09:20:00,4,950.36,251,Returning
15422.0,2011-01-20 14:17:00,2011-01-20 16:17:00,2,97.7,0,Returning
15423.0,2011-11-01 14:01:00,2011-11-01 14:01:00,1,43.5,0,One-time
15424.0,2011-03-30 13:00:00,2011-03-30 13:02:00,2,383.34,0,Returning
15426.0,2010-12-05 13:55:00,2011-11-20 15:36:00,5,1447.39,350,Returning
15427.0,2011-10-23 14:47:00,2011-11-06 14:29:00,3,1483.14,13,Returning
15428.0,2011-11-24 16:54:00,2011-11-24 16:54:00,1,93.78,0,One-time
15429.0,2011-09-25 13:42:00,2011-11-13 12:28:00,2,397.35,48,Returning
15432.0,2011-11-16 16:30:00,2011-11-16 16:30:00,1,171.19000000000003,0,One-time
15433.0,2011-03-17 14:12:00,2011-05-10 10:45:00,2,533.3,53,Returning
15434.0,2011-05-23 14:18:00,2011-12-01 13:33:00,5,1041.48,191,Returning
15435.0,2011-11-17 16:39:00,2011-11-17 16:39:00,1,149.29,0,One-time
15436.0,2011-04-19 16:52:00,2011-11-27 16:05:00,3,1122.53,221,Returning
15437.0,2011-03-22 13:11:00,2011-03-22 13:11:00,1,200.16,0,One-time
15438.0,2011-07-31 14:19:00,2011-07-31 14:19:00,1,156.57999999999998,0,One-time
15440.0,2011-05-15 11:30:00,2011-10-16 12:16:00,3,383.68,154,Returning
15442.0,2011-04-05 12:24:00,2011-04-05 12:24:00,1,594.0,0,One-time
15443.0,2011-01-23 13:25:00,2011-12-08 10:40:00,7,3236.91,318,Returning
15444.0,2011-10-30 16:12:00,2011-11-30 17:37:00,2,1418.26,31,Returning
15445.0,2011-03-20 15:06:00,2011-03-20 15:06:00,1,113.5,0,One-time
15447.0,2011-01-13 11:26:00,2011-01-13 11:26:00,1,155.17000000000002,0,One-time
15448.0,2011-01-31 10:42:00,2011-01-31 10:42:00,1,494.64,0,One-time
15449.0,2011-03-23 10:43:00,2011-11-13 15:02:00,3,974.52,235,Returning
15450.0,2011-11-09 17:11:00,2011-11-09 17:11:00,1,429.84,0,One-time
15452.0,2011-03-20 15:21:00,2011-11-10 12:13:00,3,538.73,234,Returning
15453.0,2011-06-05 12:37:00,2011-12-08 10:59:00,7,1388.37,185,Returning
15454.0,2010-12-12 14:21:00,2010-12-12 14:21:00,1,179.1,0,One-time
15456.0,2010-12-15 15:34:00,2011-03-01 13:51:00,3,447.22,75,Returning
15457.0,2011-03-22 15:31:00,2011-03-22 15:31:00,1,237.07,0,One-time
15458.0,2011-11-14 13:08:00,2011-11-14 13:08:00,1,161.64,0,One-time
15460.0,2010-12-20 16:08:00,2010-12-20 16:08:00,1,216.76,0,One-time
15462.0,2011-06-05 15:36:00,2011-09-06 13:11:00,3,234.6,92,Returning
15463.0,2011-11-10 12:57:00,2011-11-10 12:57:00,1,126.14,0,One-time
15464.0,2011-01-05 15:56:00,2011-01-05 15:56:00,1,1048.85,0,One-time
15465.0,2010-12-05 10:12:00,2011-11-20 10:11:00,18,7354.62,349,Returning
15466.0,2011-09-15 14:08:00,2011-09-15 14:08:00,1,334.53,0,One-time
15467.0,2011-07-10 14:42:00,2011-11-30 14:17:00,3,524.88,142,Returning
15468.0,2011-10-19 13:38:00,2011-10-19 13:49:00,2,467.51,0,Returning
15469.0,2011-08-11 16:54:00,2011-10-20 16:21:00,2,538.55,69,Returning
15471.0,2011-12-07 14:12:00,2011-12-07 14:12:00,1,469.48,0,One-time
15472.0,2011-08-18 15:17:00,2011-08-18 15:17:00,1,371.56,0,One-time
15473.0,2011-10-10 11:12:00,2011-11-25 15:15:00,7,1771.2,46,Returning
15475.0,2011-09-23 15:20:00,2011-09-23 15:20:00,1,454.11,0,One-time
15478.0,2011-10-14 11:09:00,2011-10-30 14:19:00,2,1441.42,16,Returning
15480.0,2011-08-15 14:32:00,2011-08-15 14:32:00,1,905.5,0,One-time
15482.0,2010-12-16 10:08:00,2011-11-24 10:46:00,12,11054.96,343,Returning
15483.0,2011-03-18 12:26:00,2011-07-01 13:07:00,4,233.81,105,Returning
15484.0,2011-09-22 13:31:00,2011-12-08 15:03:00,4,3594.31,77,Returning
15485.0,2010-12-01 13:23:00,2011-11-09 14:31:00,3,2575.0,343,Returning
15488.0,2011-09-08 10:11:00,2011-09-08 10:11:00,1,91.32,0,One-time
15489.0,2011-05-12 12:54:00,2011-11-17 08:53:00,3,1134.28,188,Returning
15491.0,2011-04-18 10:04:00,2011-09-05 15:56:00,6,3100.09,140,Returning
15492.0,2011-09-26 14:02:00,2011-11-11 14:53:00,2,659.46,46,Returning
15493.0,2011-03-14 11:44:00,2011-11-07 12:04:00,5,2001.8,238,Returning
15494.0,2011-08-10 15:29:00,2011-11-18 14:51:00,2,1299.23,99,Returning
15497.0,2011-01-24 10:01:00,2011-11-22 11:51:00,2,1262.2,302,Returning
15498.0,2010-12-08 12:29:00,2011-12-07 12:48:00,27,13316.4,364,Returning
15500.0,2011-09-19 13:47:00,2011-12-01 13:47:00,4,1131.56,73,Returning
15502.0,2010-12-05 15:40:00,2011-11-24 12:48:00,12,10384.93,353,Returning
15503.0,2010-12-12 10:57:00,2010-12-12 10:57:00,1,147.09,0,One-time
15504.0,2011-09-19 13:45:00,2011-09-19 13:45:00,1,52.83,0,One-time
15505.0,2011-07-07 13:33:00,2011-10-18 07:56:00,5,3610.96,102,Returning
15506.0,2011-07-24 11:45:00,2011-11-17 12:11:00,3,979.26,116,Returning
15507.0,2011-06-21 11:19:00,2011-06-21 11:19:00,1,492.36,0,One-time
15508.0,2011-04-18 15:31:00,2011-06-03 15:43:00,6,1000.27,46,Returning
15510.0,2011-01-13 12:10:00,2011-01-13 12:10:00,1,250.0,0,One-time
15511.0,2011-09-15 15:05:00,2011-11-28 09:43:00,5,909.23,73,Returning
15512.0,2010-12-15 12:01:00,2011-07-07 10:20:00,2,121.0,203,Returning
15513.0,2010-12-01 11:22:00,2011-11-06 14:36:00,19,14758.22,340,Returning
15514.0,2010-12-10 13:50:00,2011-11-27 14:40:00,11,4139.46,352,Returning
15516.0,2011-10-24 11:33:00,2011-10-26 10:51:00,3,62.43,1,Returning
15517.0,2011-04-20 14:02:00,2011-04-20 14:02:00,1,267.03,0,One-time
15518.0,2011-01-11 12:55:00,2011-10-06 13:05:00,8,1942.45,268,Returning
15520.0,2011-12-08 10:58:00,2011-12-08 10:58:00,1,343.5,0,One-time
15521.0,2011-03-30 09:15:00,2011-10-30 13:42:00,8,3000.2,214,Returning
15522.0,2011-09-13 12:26:00,2011-11-07 11:26:00,2,398.84,54,Returning
15523.0,2011-09-16 16:29:00,2011-09-16 16:29:00,1,412.0100000000001,0,One-time
15524.0,2011-11-15 12:09:00,2011-11-15 12:09:00,1,440.0,0,One-time
15525.0,2010-12-01 13:17:00,2011-12-07 14:43:00,3,825.92,371,Returning
15526.0,2011-11-06 15:01:00,2011-11-06 15:04:00,2,148.44,0,Returning
15527.0,2010-12-20 14:15:00,2011-11-21 12:17:00,8,2429.78,335,Returning
15528.0,2011-03-30 16:14:00,2011-03-30 16:14:00,1,229.33,0,One-time
15529.0,2010-12-08 12:24:00,2011-11-17 11:29:00,11,3995.23,343,Returning
15530.0,2011-04-07 11:16:00,2011-11-18 12:25:00,4,1502.35,225,Returning
15531.0,2011-11-09 17:47:00,2011-12-01 18:43:00,2,2007.44,22,Returning
15532.0,2010-12-16 16:45:00,2011-11-14 14:51:00,4,1580.93,332,Returning
15533.0,2011-09-11 15:41:00,2011-11-20 15:35:00,3,807.57,69,Returning
15535.0,2011-01-16 12:35:00,2011-06-19 16:02:00,4,536.4,154,Returning
15537.0,2011-06-29 13:10:00,2011-06-29 13:10:00,1,110.92,0,One-time
15539.0,2011-12-02 13:36:00,2011-12-02 13:36:00,1,538.46,0,One-time
15540.0,2011-11-28 13:51:00,2011-11-28 13:51:00,1,213.3,0,One-time
15541.0,2011-08-17 14:58:00,2011-08-17 14:58:00,1,85.13000000000001,0,One-time
15543.0,2011-02-24 15:26:00,2011-02-24 15:26:00,1,127.86,0,One-time
15544.0,2010-12-02 12:47:00,2011-11-30 16:43:00,9,3546.71,363,Returning
15545.0,2010-12-03 17:28:00,2011-10-16 13:24:00,2,292.72,316,Returning
15547.0,2010-12-12 13:26:00,2011-12-02 12:52:00,14,4954.84,354,Returning
15549.0,2011-01-27 15:38:00,2011-09-23 16:22:00,3,1693.26,239,Returning
15550.0,2011-02-11 12:49:00,2011-12-05 15:38:00,4,575.63,297,Returning
15551.0,2011-11-03 12:37:00,2011-11-03 12:37:00,1,436.06,0,One-time
15552.0,2011-05-06 14:47:00,2011-05-06 14:47:00,1,90.12,0,One-time
15553.0,2011-10-10 14:02:00,2011-10-10 14:02:00,1,437.23,0,One-time
15554.0,2011-03-07 09:00:00,2011-03-07 09:00:00,1,217.2,0,One-time
15555.0,2010-12-05 14:45:00,2011-11-27 16:19:00,16,4805.17,357,Returning
15556.0,2011-11-15 16:08:00,2011-11-15 16:08:00,1,279.77,0,One-time
15557.0,2011-11-11 12:46:00,2011-11-11 12:46:00,1,473.65,0,One-time
15561.0,2011-05-08 11:38:00,2011-11-28 11:07:00,4,800.5899999999999,203,Returning
15562.0,2010-12-23 09:55:00,2010-12-23 09:55:00,1,134.55,0,One-time
15563.0,2010-12-16 11:27:00,2011-11-17 14:50:00,4,1400.44,336,Returning
15565.0,2011-09-30 10:44:00,2011-10-20 14:33:00,2,173.16000000000005,20,Returning
15567.0,2011-11-21 10:48:00,2011-11-21 10:48:00,1,186.01,0,One-time
15568.0,2011-09-27 14:37:00,2011-12-07 11:27:00,3,758.29,70,Returning
15569.0,2011-01-11 13:26:00,2011-08-28 10:15:00,5,1375.71,228,Returning
15570.0,2010-12-05 12:57:00,2011-12-02 14:47:00,12,4165.52,362,Returning
15571.0,2011-09-22 13:15:00,2011-11-28 10:02:00,4,650.4300000000001,66,Returning
15572.0,2011-03-06 14:44:00,2011-12-05 10:09:00,7,2552.86,273,Returning
15573.0,2011-09-15 12:16:00,2011-11-08 11:38:00,2,607.45,53,Returning
15574.0,2010-12-02 15:46:00,2011-06-15 12:01:00,4,702.25,194,Returning
15576.0,2011-11-02 12:03:00,2011-11-02 12:03:00,1,940.67,0,One-time
15577.0,2011-02-07 13:32:00,2011-07-11 17:03:00,3,258.88,154,Returning
15578.0,2011-06-30 13:03:00,2011-06-30 13:03:00,1,127.1,0,One-time
15579.0,2011-01-30 12:09:00,2011-10-02 12:45:00,2,348.6,245,Returning
15581.0,2010-12-08 14:38:00,2011-08-11 09:38:00,13,3679.97,245,Returning
15582.0,2011-05-03 13:36:00,2011-11-15 09:55:00,3,682.9100000000001,195,Returning
15584.0,2011-06-30 16:39:00,2011-11-16 10:55:00,4,725.11,138,Returning
15585.0,2011-06-16 08:38:00,2011-06-16 08:38:00,1,455.3,0,One-time
15587.0,2010-12-23 09:59:00,2011-10-20 13:37:00,4,913.68,301,Returning
15589.0,2011-02-02 10:46:00,2011-03-29 09:54:00,3,478.53,54,Returning
15592.0,2011-10-24 08:59:00,2011-10-24 08:59:00,1,388.58,0,One-time
15593.0,2011-09-30 11:46:00,2011-09-30 11:46:00,1,199.8,0,One-time
15594.0,2011-04-19 10:08:00,2011-11-24 08:53:00,5,1771.78,218,Returning
15596.0,2010-12-09 16:10:00,2011-08-31 10:55:00,5,1406.59,264,Returning
15597.0,2011-11-04 13:26:00,2011-11-04 13:26:00,1,324.57,0,One-time
15598.0,2011-10-17 16:04:00,2011-10-17 16:04:00,1,240.68,0,One-time
15599.0,2011-05-19 13:05:00,2011-11-13 11:44:00,2,761.74,177,Returning
15601.0,2010-12-02 10:39:00,2011-11-28 15:15:00,14,6776.56,361,Returning
15602.0,2010-12-06 15:35:00,2011-12-01 14:14:00,9,1297.87,359,Returning
15603.0,2011-09-22 10:04:00,2011-09-22 10:04:00,1,48.48,0,One-time
15604.0,2011-10-18 14:47:00,2011-10-18 14:47:00,1,216.39,0,One-time
15605.0,2010-12-01 13:38:00,2011-11-03 14:17:00,5,1198.23,337,Returning
15606.0,2011-01-19 12:07:00,2011-10-09 15:47:00,9,2920.16,263,Returning
15607.0,2011-01-07 12:44:00,2011-01-07 12:44:00,1,104.76,0,One-time
15608.0,2011-08-11 09:56:00,2011-11-11 13:20:00,4,1093.68,92,Returning
15609.0,2011-06-08 13:00:00,2011-06-08 13:00:00,1,298.48,0,One-time
15610.0,2011-10-19 10:36:00,2011-10-19 10:36:00,1,112.46,0,One-time
15611.0,2011-01-09 11:32:00,2011-11-30 12:36:00,13,1591.45,325,Returning
15612.0,2011-10-09 12:49:00,2011-11-03 14:52:00,2,195.15,25,Returning
15615.0,2010-12-15 16:21:00,2011-11-29 14:42:00,23,10399.74,348,Returning
15618.0,2011-07-26 10:13:00,2011-11-07 08:34:00,4,776.851,103,Returning
15619.0,2011-11-29 08:14:00,2011-11-29 08:14:00,1,336.4,0,One-time
15620.0,2010-12-16 14:34:00,2011-10-14 12:41:00,3,1553.18,301,Returning
15621.0,2011-11-18 11:49:00,2011-12-05 14:01:00,4,1293.03,17,Returning
15622.0,2011-03-02 13:42:00,2011-10-27 16:44:00,9,3709.56,239,Returning
15623.0,2011-07-21 17:26:00,2011-07-21 17:26:00,1,301.03000000000003,0,One-time
15624.0,2011-03-28 13:32:00,2011-08-15 11:38:00,4,588.13,139,Returning
15625.0,2011-04-18 14:01:00,2011-08-28 10:21:00,4,1534.26,131,Returning
15626.0,2011-01-14 10:10:00,2011-09-26 10:03:00,2,675.8,254,Returning
15628.0,2010-12-08 09:51:00,2011-12-05 10:24:00,9,2870.24,362,Returning
15630.0,2011-05-19 10:16:00,2011-10-25 15:36:00,2,1186.35,159,Returning
15632.0,2011-03-10 08:29:00,2011-11-24 09:51:00,8,3285.31,259,Returning
15634.0,2011-11-22 16:28:00,2011-11-22 16:28:00,1,243.55,0,One-time
15636.0,2011-03-02 14:50:00,2011-09-11 11:17:00,2,724.76,192,Returning
15637.0,2011-10-18 08:28:00,2011-10-18 08:28:00,1,223.36,0,One-time
15639.0,2011-07-28 14:30:00,2011-07-28 14:30:00,1,425.32,0,One-time
15640.0,2010-12-02 15:40:00,2011-12-05 14:35:00,15,12515.66,367,Returning
15641.0,2010-12-15 14:45:00,2011-08-26 14:04:00,4,1887.2,253,Returning
15643.0,2011-03-02 14:34:00,2011-06-01 07:38:00,3,664.0,90,Returning
15644.0,2011-03-23 15:37:00,2011-06-26 14:54:00,4,813.0,94,Returning
15645.0,2011-11-21 11:55:00,2011-11-21 11:55:00,1,612.01,0,One-time
15646.0,2010-12-02 16:59:00,2011-07-05 09:53:00,3,447.64,214,Returning
15648.0,2011-03-17 18:59:00,2011-05-19 15:53:00,2,657.35,62,Returning
15649.0,2010-12-07 10:06:00,2011-01-07 13:34:00,2,816.0,31,Returning
15651.0,2011-03-24 08:56:00,2011-11-03 08:41:00,3,646.3,223,Returning
15652.0,2011-09-09 14:22:00,2011-09-09 14:22:00,1,337.74,0,One-time
15653.0,2011-08-16 09:50:00,2011-09-08 10:49:00,2,877.44,23,Returning
15654.0,2011-11-13 15:15:00,2011-11-30 13:08:00,2,922.53,16,Returning
15655.0,2011-04-10 15:25:00,2011-04-10 15:25:00,1,560.6700000000001,0,One-time
15656.0,2011-02-28 15:32:00,2011-10-25 14:56:00,4,748.5,238,Returning
15657.0,2011-11-17 12:19:00,2011-11-17 12:19:00,1,30.0,0,One-time
15658.0,2010-12-02 10:53:00,2011-06-02 15:22:00,5,1024.1,182,Returning
15659.0,2011-10-27 09:23:00,2011-10-27 09:23:00,1,306.45,0,One-time
15660.0,2010-12-09 09:49:00,2011-11-14 16:58:00,9,1600.86,340,Returning
15661.0,2011-01-05 12:32:00,2011-01-26 13:56:00,2,309.8,21,Returning
15663.0,2011-08-25 15:50:00,2011-08-25 15:50:00,1,138.14,0,One-time
15664.0,2011-10-20 10:57:00,2011-10-20 10:57:00,1,386.43,0,One-time
15665.0,2011-04-10 15:09:00,2011-06-24 14:57:00,2,2242.01,74,Returning
15667.0,2011-10-31 10:56:00,2011-10-31 10:56:00,1,301.32000000000005,0,One-time
15668.0,2011-05-06 10:39:00,2011-05-06 10:39:00,1,76.32000000000001,0,One-time
15669.0,2011-03-21 09:13:00,2011-10-30 16:03:00,4,684.34,223,Returning
15670.0,2011-02-16 10:50:00,2011-02-16 10:50:00,1,173.05,0,One-time
15671.0,2011-03-14 09:37:00,2011-11-21 12:43:00,7,2657.13,252,Returning
15673.0,2011-01-16 16:25:00,2011-09-12 16:12:00,4,2881.02,238,Returning
15674.0,2011-03-30 09:19:00,2011-09-27 15:17:00,5,2446.6,181,Returning
15675.0,2011-03-04 14:21:00,2011-09-19 13:48:00,3,323.69,198,Returning
15676.0,2011-03-01 10:19:00,2011-11-21 12:40:00,3,3435.76,265,Returning
15677.0,2011-10-21 15:36:00,2011-10-21 15:36:00,1,657.23,0,One-time
15678.0,2011-10-18 09:25:00,2011-10-18 09:25:00,1,352.7,0,One-time
15679.0,2011-06-10 08:24:00,2011-11-15 16:19:00,4,781.28,158,Returning
15680.0,2010-12-08 14:43:00,2011-11-30 13:46:00,3,1333.68,356,Returning
15681.0,2011-03-04 13:46:00,2011-11-14 16:30:00,5,1426.16,255,Returning
15683.0,2011-08-14 12:56:00,2011-08-14 12:56:00,1,193.75,0,One-time
15687.0,2011-01-13 15:13:00,2011-12-01 08:33:00,9,2993.1,321,Returning
15689.0,2010-12-13 09:57:00,2011-08-12 09:37:00,2,254.1,241,Returning
15690.0,2011-08-31 11:40:00,2011-12-05 15:59:00,2,239.76,96,Returning
15691.0,2011-04-01 15:13:00,2011-04-01 15:13:00,1,136.8,0,One-time
15692.0,2011-11-11 14:12:00,2011-11-11 14:12:00,1,191.04,0,One-time
15694.0,2010-12-02 07:49:00,2011-12-09 09:44:00,14,6479.4,372,Returning
15695.0,2011-03-18 08:31:00,2011-03-18 08:32:00,2,409.98,0,Returning
15696.0,2011-01-17 11:24:00,2011-11-06 14:02:00,8,2736.46,293,Returning
15699.0,2011-11-22 08:26:00,2011-11-22 08:26:00,1,309.65,0,One-time
15700.0,2011-06-19 15:36:00,2011-06-20 16:53:00,2,696.68,1,Returning
15701.0,2011-08-21 12:36:00,2011-12-07 14:39:00,4,1542.14,108,Returning
15703.0,2011-03-20 10:51:00,2011-03-20 10:51:00,1,211.5,0,One-time
15704.0,2011-05-08 12:42:00,2011-07-22 13:35:00,4,2293.62,75,Returning
15705.0,2011-05-22 15:37:00,2011-05-22 15:37:00,1,143.1,0,One-time
15706.0,2011-08-15 14:32:00,2011-10-07 10:09:00,4,1060.56,52,Returning
15707.0,2011-09-14 14:19:00,2011-11-04 14:35:00,4,945.58,51,Returning
15708.0,2010-12-05 11:12:00,2011-10-30 10:54:00,7,3364.24,328,Returning
15709.0,2011-03-01 10:38:00,2011-03-01 10:38:00,1,133.25,0,One-time
15712.0,2011-02-25 11:32:00,2011-11-30 14:09:00,5,1072.36,278,Returning
15713.0,2010-12-08 15:16:00,2011-07-19 13:34:00,2,356.7,222,Returning
15714.0,2011-09-23 11:25:00,2011-11-28 11:26:00,2,330.88,66,Returning
15716.0,2010-12-05 12:26:00,2011-07-17 11:59:00,4,1118.81,223,Returning
15717.0,2011-04-19 13:21:00,2011-04-19 13:21:00,1,150.3,0,One-time
15719.0,2011-01-06 12:31:00,2011-11-07 12:29:00,13,5045.61,304,Returning
15720.0,2011-11-15 14:48:00,2011-11-15 14:48:00,1,598.73,0,One-time
15721.0,2011-11-28 12:14:00,2011-11-28 12:14:00,1,507.08,0,One-time
15722.0,2011-02-22 12:24:00,2011-11-04 11:43:00,5,2222.56,254,Returning
15723.0,2010-12-10 11:12:00,2010-12-10 11:12:00,1,203.1,0,One-time
15724.0,2011-02-28 10:40:00,2011-05-22 14:40:00,2,218.25,83,Returning
15725.0,2011-11-24 14:51:00,2011-11-24 14:51:00,1,415.25,0,One-time
15727.0,2010-12-15 15:47:00,2011-11-23 12:36:00,7,5178.96,342,Returning
15729.0,2011-05-11 12:36:00,2011-05-11 12:36:00,1,85.0,0,One-time
15730.0,2011-05-17 12:43:00,2011-10-05 12:31:00,3,1120.88,140,Returning
15732.0,2010-12-02 15:00:00,2011-05-11 14:24:00,2,294.12,159,Returning
15733.0,2011-03-02 09:05:00,2011-03-02 09:05:00,1,162.3,0,One-time
15734.0,2011-05-23 14:59:00,2011-08-17 10:50:00,2,1339.45,85,Returning
15737.0,2011-04-11 10:01:00,2011-11-25 11:21:00,8,1205.12,228,Returning
15738.0,2010-12-02 12:50:00,2011-11-21 08:26:00,16,4812.42,353,Returning
15739.0,2011-10-04 13:42:00,2011-10-04 13:42:00,1,449.12,0,One-time
15740.0,2011-10-21 14:29:00,2011-10-21 14:29:00,1,154.88,0,One-time
15743.0,2011-06-08 10:14:00,2011-11-23 17:19:00,4,784.46,168,Returning
15744.0,2011-09-23 09:52:00,2011-09-23 09:52:00,1,34.8,0,One-time
15745.0,2011-04-17 13:04:00,2011-11-20 13:45:00,4,1094.59,217,Returning
15746.0,2011-07-28 15:21:00,2011-07-28 15:21:00,1,196.88,0,One-time
15747.0,2011-06-20 11:30:00,2011-11-27 12:26:00,3,974.04,160,Returning
15748.0,2011-10-30 12:51:00,2011-10-30 12:51:00,1,149.31,0,One-time
15749.0,2011-01-11 12:55:00,2011-04-18 13:20:00,3,44534.3,97,Returning
15750.0,2010-12-08 10:36:00,2011-12-07 12:34:00,8,2465.48,364,Returning
15752.0,2010-12-02 09:43:00,2011-10-31 11:37:00,7,2637.38,333,Returning
15753.0,2011-02-08 12:41:00,2011-02-08 12:41:00,1,79.2,0,One-time
15754.0,2011-04-07 12:24:00,2011-10-19 14:40:00,3,458.57,195,Returning
15755.0,2011-02-18 11:53:00,2011-11-29 14:57:00,6,2364.25,284,Returning
15756.0,2011-04-04 14:00:00,2011-10-09 13:30:00,4,532.96,187,Returning
15757.0,2011-05-06 11:40:00,2011-10-05 12:14:00,2,714.42,152,Returning
15758.0,2011-11-15 10:48:00,2011-11-15 10:48:00,1,205.25,0,One-time
15759.0,2010-12-16 15:29:00,2011-05-05 15:13:00,3,253.04,139,Returning
15762.0,2011-09-23 15:17:00,2011-10-05 16:15:00,2,583.75,12,Returning
15763.0,2011-09-23 12:10:00,2011-11-08 09:44:00,2,1086.92,45,Returning
15764.0,2011-03-08 09:23:00,2011-09-12 17:58:00,6,3279.9700000000003,188,Returning
15766.0,2011-10-06 17:03:00,2011-10-06 17:03:00,1,315.06,0,One-time
15768.0,2011-04-28 09:20:00,2011-08-16 10:48:00,3,621.83,110,Returning
15769.0,2010-12-03 15:16:00,2011-12-02 13:52:00,26,56252.72,363,Returning
15773.0,2011-12-04 12:48:00,2011-12-04 12:48:00,1,635.6800000000001,0,One-time
15774.0,2011-10-02 12:04:00,2011-10-02 12:04:00,1,270.8,0,One-time
15775.0,2011-04-08 12:56:00,2011-04-08 12:56:00,1,104.9,0,One-time
15776.0,2011-07-29 13:46:00,2011-07-29 13:46:00,1,241.62,0,One-time
15777.0,2010-12-13 16:38:00,2011-04-12 16:43:00,4,1047.11,120,Returning
15780.0,2010-12-17 11:43:00,2011-06-09 12:01:00,3,475.28,174,Returning
15781.0,2011-02-07 09:15:00,2011-11-14 14:57:00,3,345.46000000000004,280,Returning
15782.0,2011-09-11 14:29:00,2011-11-30 10:49:00,3,2614.74,79,Returning
15783.0,2011-11-29 09:50:00,2011-11-29 09:50:00,1,246.3,0,One-time
15785.0,2011-02-17 14:17:00,2011-11-07 11:33:00,5,2328.9700000000003,262,Returning
15786.0,2011-08-17 13:33:00,2011-10-24 14:13:00,3,4932.2,68,Returning
15787.0,2011-10-09 13:11:00,2011-11-13 14:55:00,3,948.05,35,Returning
15789.0,2010-12-16 14:35:00,2010-12-16 14:35:00,1,351.3,0,One-time
15790.0,2011-11-29 14:53:00,2011-11-29 14:53:00,1,220.85,0,One-time
15791.0,2011-05-19 15:15:00,2011-10-27 10:14:00,2,1612.69,160,Returning
15793.0,2011-03-16 10:45:00,2011-11-25 09:31:00,3,965.61,253,Returning
15795.0,2011-07-13 10:43:00,2011-07-13 10:43:00,1,610.01,0,One-time
15796.0,2011-02-10 15:40:00,2011-12-08 19:55:00,8,2711.56,301,Returning
15797.0,2011-01-24 15:47:00,2011-08-18 17:04:00,4,2207.4,206,Returning
15799.0,2011-01-09 15:13:00,2011-09-25 12:46:00,3,884.14,258,Returning
15800.0,2011-04-07 12:39:00,2011-08-24 14:23:00,2,699.08,139,Returning
15801.0,2011-08-22 09:53:00,2011-10-24 13:52:00,3,1063.95,63,Returning
15802.0,2011-07-20 11:38:00,2011-07-20 11:38:00,1,451.42,0,One-time
15803.0,2011-10-19 14:56:00,2011-10-19 14:56:00,1,415.8200000000001,0,One-time
15804.0,2011-05-25 10:12:00,2011-12-09 12:31:00,13,4206.39,198,Returning
15805.0,2010-12-10 09:33:00,2011-11-16 16:32:00,17,5528.4800000000005,341,Returning
15806.0,2011-03-08 09:24:00,2011-10-24 14:35:00,3,784.58,230,Returning
15807.0,2011-09-23 14:43:00,2011-10-20 14:10:00,3,903.9,26,Returning
15808.0,2010-12-05 13:05:00,2011-02-06 14:33:00,4,3734.97,63,Returning
15809.0,2011-02-10 11:16:00,2011-11-03 16:40:00,5,515.77,266,Returning
15810.0,2011-02-16 09:11:00,2011-09-22 09:38:00,4,1391.98,218,Returning
15811.0,2010-12-09 15:29:00,2011-11-17 15:31:00,6,2218.62,343,Returning
15812.0,2011-01-26 12:12:00,2011-08-24 14:19:00,5,1801.14,210,Returning
15813.0,2011-04-14 09:09:00,2011-05-16 08:13:00,2,1303.91,31,Returning
15814.0,2011-10-20 09:04:00,2011-11-23 08:17:00,4,1945.33,33,Returning
15815.0,2011-03-25 08:43:00,2011-10-07 12:42:00,5,2100.6,196,Returning
15819.0,2011-03-08 09:45:00,2011-10-21 14:50:00,4,1905.45,227,Returning
15820.0,2011-01-24 12:00:00,2011-01-24 12:00:00,1,206.98,0,One-time
15821.0,2011-10-09 13:28:00,2011-10-26 15:48:00,2,570.96,17,Returning
15822.0,2010-12-15 13:38:00,2011-12-06 14:50:00,2,885.47,356,Returning
15823.0,2010-12-02 15:08:00,2010-12-02 15:08:00,1,15.0,0,One-time
15825.0,2011-06-20 13:27:00,2011-06-20 13:27:00,1,532.94,0,One-time
15826.0,2011-05-13 10:44:00,2011-10-14 16:05:00,3,1654.31,154,Returning
15827.0,2010-12-02 13:06:00,2011-09-27 15:35:00,14,1836.09,299,Returning
15829.0,2011-07-22 10:23:00,2011-09-01 16:45:00,2,636.14,41,Returning
15830.0,2011-11-02 10:40:00,2011-11-02 10:40:00,1,576.0,0,One-time
15831.0,2011-01-19 14:52:00,2011-10-12 13:14:00,3,801.76,265,Returning
15832.0,2011-03-30 15:29:00,2011-03-30 15:29:00,1,836.79,0,One-time
15834.0,2011-03-07 17:52:00,2011-09-30 14:41:00,4,2233.75,206,Returning
15835.0,2011-01-13 10:35:00,2011-10-26 15:47:00,4,954.09,286,Returning
15836.0,2011-10-20 17:13:00,2011-10-20 17:13:00,1,137.37,0,One-time
15837.0,2011-10-06 09:01:00,2011-10-06 09:01:00,1,391.98,0,One-time
15838.0,2010-12-07 11:26:00,2011-11-28 14:00:00,19,33643.08,356,Returning
